520,184,25,21
0,671.1707747,17.1613,45.3411
0,671.171061,17.1613,45.3411
0,671.1715309,17.1613,45.3411
0,671.1722102,17.1613,45.3411
0,671.1731181,17.1613,45.3411
0,671.1742689,17.1613,45.3411
0,671.1756731,17.1613,45.3411
0,671.1773384,17.1613,45.3411
0,671.1792706,17.1613,45.3411
0,671.1814739,17.1613,45.3411
0,671.1839514,17.1613,45.3411
0,671.1867055,17.1613,45.3411
0,671.189738,17.1613,45.3411
0,671.19305,17.1613,45.3411
0,671.1966425,17.1613,45.3411
0,671.2005162,17.1613,45.3411
0,671.2046717,17.1613,45.3411
0,671.2091092,17.1613,45.3411
0,671.2138292,17.1613,45.3411
0,671.2188317,17.1613,45.3411
0,671.224117,17.1613,45.3411
0,671.2296852,17.1613,45.3411
0,671.2355363,17.1613,45.3411
0,671.2416704,17.1613,45.3411
0,671.2480875,17.1613,45.3411
0,671.2547878,17.1613,45.3411
0,671.2617711,17.1613,45.3411
0,671.2690376,17.1613,45.3411
0,671.2765873,17.1613,45.3411
0,671.2844201,17.1613,45.3411
0,671.2925361,17.1613,45.3411
0,671.3009352,17.1613,45.3411
0,671.3096175,17.1613,45.3411
0,671.3216149,17.1613,45.3411
0,671.3338481,17.1613,45.3411
0,671.3462756,17.1613,45.3411
0,671.35888,17.1613,45.3411
0,671.3716888,17.1613,45.3411
0,671.3847227,17.1613,45.3411
0,671.3979967,17.1613,45.3411
0,671.4115221,17.1613,45.3411
0,671.4253071,17.1613,45.3411
0,671.4393579,17.1613,45.3411
0,671.453679,17.1613,45.3411
0,670.5420065,17.1613,45.3411
0,669.6033302,17.1613,45.3411
0,668.7100848,17.1613,45.3411
0,667.850515,17.1613,45.3411
0,666.0896594,17.1613,45.3411
0,664.4018894,17.1613,45.3411
0,663.694517,17.1613,45.3411
0,662.7016684,17.1613,45.3411
0,661.7141829,17.1613,45.3411
0,661.6454133,17.1613,45.3411
0,661.6532514,17.1613,45.3411
0,661.6160963,17.1613,45.3411
0,661.6145677,17.1613,45.3411
0,661.5873329,17.1613,45.3411
0,661.589351,17.1613,45.3411
0,661.5727916,17.1613,45.3411
0,661.5732424,17.1613,45.3411
0,661.5618524,17.1613,45.3411
0,661.5628788,17.1613,45.3411
0,661.5563135,17.1613,45.3411
0,661.5563694,17.1613,45.3411
0,661.5519869,17.1613,45.3411
0,662.4785399,17.1613,45.3411
0,664.2738688,17.1613,45.3411
0,664.3092596,17.1613,45.3411
0,664.3709002,17.1613,45.3411
0,664.4520297,17.1613,45.3411
0,664.5476476,17.1613,45.3411
0,664.5654875,17.1613,45.3411
0,664.5800716,17.1613,45.3411
0,664.5920075,17.1613,45.3411
0,664.6764431,17.1613,45.3411
0,664.7637922,17.1613,45.3411
0,664.8533698,17.1613,45.3411
0,664.9446696,17.1613,45.3411
0,665.0373168,17.1613,45.3411
0,665.1310344,17.1613,45.3411
0,665.2256174,17.1613,45.3411
0,665.3209142,17.1613,45.3411
0,665.4168126,17.1613,45.3411
0,665.5132298,17.1613,45.3411
0,665.5207964,17.1613,45.3411
0,665.5270244,17.1613,45.3411
0,665.5321639,17.1613,45.3411
0,665.5364178,17.1613,45.3411
0,665.5438919,17.1613,45.3411
0,665.5538213,17.1613,45.3411
0,665.5656406,17.1613,45.3411
0,665.5789314,17.1613,45.3411
0,665.5933844,17.1613,45.3411
0,665.6087705,17.1613,45.3411
0,665.6249207,17.1613,45.3411
0,665.6417097,17.1613,45.3411
0,665.6590449,17.1613,45.3411
0,665.6768579,17.1613,45.3411
0,665.6950979,17.1613,45.3411
0,665.7137276,17.1613,45.3411
0,665.7327191,17.1613,45.3411
0,665.7520521,17.1613,45.3411
0,665.7717113,17.1613,45.3411
0,665.7916856,17.1613,45.3411
0,665.8119666,17.1613,45.3411
0,665.8325482,17.1613,45.3411
0,665.8534258,17.1613,45.3411
0,665.8745962,17.1613,45.3411
0,665.8960569,17.1613,45.3411
0,665.9178059,17.1613,45.3411
0,665.939842,17.1613,45.3411
0,665.9621641,17.1613,45.3411
0,665.9847715,17.1613,45.3411
0,666.0076636,17.1613,45.3411
0,666.0308401,17.1613,45.3411
0,666.0543007,17.1613,45.3411
0,666.078045,17.1613,45.3411
0,666.102073,17.1613,45.3411
0,666.1263845,17.1613,45.3411
0,666.1509795,17.1613,45.3411
0,666.1758579,17.1613,45.3411
0,666.2010195,17.1613,45.3411
0,666.2264645,17.1613,45.3411
0,666.2521927,17.1613,45.3411
0,666.2782042,17.1613,45.3411
0,666.3044989,17.1613,45.3411
0,666.3310768,17.1613,45.3411
0,666.3579379,17.1613,45.3411
0,665.458815,17.1613,45.3411
0,664.6145102,17.1613,45.3411
0,663.6666091,17.1613,45.3411
0,662.7573156,17.1613,45.3411
0,660.950384,17.1613,45.3411
0,660.1455035,17.1613,45.3411
0,659.3422138,17.1613,45.3411
0,660.0282964,17.1613,45.3411
0,659.9922668,17.1613,45.3411
0,659.9964083,17.1613,45.3411
0,659.9770383,17.1613,45.3411
0,659.9762357,17.1613,45.3411
0,659.9620734,17.1613,45.3411
0,659.9631525,17.1613,45.3411
0,659.9546285,17.1613,45.3411
0,659.9548665,17.1613,45.3411
0,659.9491952,17.1613,45.3411
0,659.949617,17.1613,45.3411
0,659.9462298,17.1613,45.3411
0,659.946374,17.1613,45.3411
0,659.9444257,17.1613,45.3411
0,659.9444272,17.1613,45.3411
0,660.8696943,17.1613,45.3411
0,661.7394682,17.1613,45.3411
0,662.5682713,17.1613,45.3411
0,662.5991517,17.1613,45.3411
0,663.5792131,17.1613,45.3411
0,663.6139622,17.1613,45.3411
0,663.6744865,17.1613,45.3411
0,663.7541487,17.1613,45.3411
0,663.8480396,17.1613,45.3411
0,663.9525282,17.1613,45.3411
0,664.0649291,17.1613,45.3411
0,664.1832557,17.1613,45.3411
0,664.306039,17.1613,45.3411
0,664.4321923,17.1613,45.3411
0,664.5609118,17.1613,45.3411
0,664.5723745,17.1613,45.3411
0,664.5923891,17.1613,45.3411
0,664.6188027,17.1613,45.3411
0,664.6500229,17.1613,45.3411
0,664.684872,17.1613,45.3411
0,664.7224788,17.1613,45.3411
0,664.762199,17.1613,45.3411
0,664.8035562,17.1613,45.3411
0,664.8461978,17.1613,45.3411
0,664.8898632,17.1613,45.3411
0,664.9343595,17.1613,45.3411
0,664.9795441,17.1613,45.3411
